  0.498753130       2.49376567E-03  0.800476968       9.95008126E-02  0.100000076      0.400334090    
  0.498753130       4.98753134E-03  0.800476968       9.95008126E-02  0.100000076      0.400334090    
  0.498753130       7.48129701E-03  0.800477147       9.95008275E-02  0.100000046      0.400334150    
  0.498753130       9.97506268E-03  0.800477147       9.95008349E-02  0.100000016      0.400334150    
  0.498753130       1.24688279E-02  0.800477266       9.95008200E-02  0.100000009      0.400334150    
  0.498753130       1.49625940E-02  0.800477147       9.95008275E-02  0.100000016      0.400334150    
  0.498753130       1.74563602E-02  0.800477147       9.95007977E-02  0.100000016      0.400334090    
  0.498753130       1.99501254E-02  0.800477207       9.95007902E-02  0.100000024      0.400334150    
  0.498753130       2.24438906E-02  0.800477147       9.95008275E-02  0.100000046      0.400334060    
  0.498753130       2.49376558E-02  0.800477266       9.95008051E-02   9.99999940E-02  0.400334090    
  0.498753130       2.74314228E-02  0.800477087       9.95007977E-02  0.100000031      0.400334060    
  0.498753130       2.99251880E-02  0.800477207       9.95008200E-02  0.100000039      0.400334090    
  0.498753130       3.24189551E-02  0.800477028       9.95008498E-02  0.100000061      0.400334060    
  0.498753130       3.49127203E-02  0.800477087       9.95009094E-02  0.100000061      0.400334001    
  0.498753130       3.74064855E-02  0.800477028       9.95009243E-02  0.100000039      0.400334001    
  0.498753130       3.99002507E-02  0.800476849       9.95010287E-02  0.100000061      0.400333941    
  0.498753130       4.23940159E-02  0.800476789       9.95011106E-02  0.100000113      0.400333911    
  0.498753130       4.48877811E-02  0.800476670       9.95012075E-02  0.100000165      0.400333762    
  0.498753130       4.73815463E-02  0.800476551       9.95013863E-02  0.100000270      0.400333703    
  0.498753130       4.98753116E-02  0.800476313       9.95016173E-02  0.100000411      0.400333524    
  0.498753130       5.23690805E-02  0.800475657       9.95019823E-02  0.100000545      0.400333136    
  0.498753130       5.48628457E-02  0.800475240       9.95024145E-02  0.100000829      0.400332868    
  0.498753130       5.73566109E-02  0.800474644       9.95030627E-02  0.100001201      0.400332272    
  0.498753130       5.98503761E-02  0.800473511       9.95039791E-02  0.100001700      0.400331616    
  0.498753130       6.23441413E-02  0.800472081       9.95052084E-02  0.100002378      0.400330573    
  0.498753130       6.48379102E-02  0.800470173       9.95068401E-02  0.100003310      0.400329292    
  0.498753130       6.73316717E-02  0.800467730       9.95090827E-02  0.100004517      0.400327504    
  0.498753130       6.98254406E-02  0.800464571       9.95120108E-02  0.100006081      0.400325119    
  0.498753130       7.23192021E-02  0.800459981       9.95157957E-02  0.100008234      0.400322020    
  0.498753130       7.48129711E-02  0.800454438       9.95207131E-02  0.100011013      0.400318176    
  0.498753130       7.73067325E-02  0.800447047       9.95271206E-02  0.100014552      0.400313079    
  0.498753130       7.98005015E-02  0.800437808       9.95352194E-02  0.100019030      0.400306642    
  0.498753130       8.22942704E-02  0.800426304       9.95454118E-02  0.100024730      0.400298476    
  0.498753130       8.47880319E-02  0.800411463       9.95582417E-02  0.100031890      0.400288284    
  0.498753130       8.72818008E-02  0.800393701       9.95740667E-02  0.100040741      0.400275737    
  0.498753130       8.97755623E-02  0.800371826       9.95934755E-02  0.100051656      0.400260389    
  0.498753130       9.22693312E-02  0.800344944       9.96171087E-02  0.100064903      0.400241584    
  0.498753130       9.47630927E-02  0.800312579       9.96456519E-02  0.100080997      0.400218993    
  0.498753130       9.72568616E-02  0.800273955       9.96798947E-02  0.100100331      0.400191844    
  0.498753130       9.97506231E-02  0.800228000       9.97206196E-02  0.100123346      0.400159657    
  0.498753130      0.102244392      0.800173759       9.97686535E-02  0.100150593      0.400121748    
  0.498753130      0.104738161      0.800110400       9.98248681E-02  0.100182563      0.400077283    
  0.498753130      0.107231922      0.800036550       9.98902395E-02  0.100219794      0.400025666    
  0.498753130      0.109725691      0.799951375       9.99658406E-02  0.100262962      0.399965942    
  0.498753130      0.112219453      0.799853563      0.100052558      0.100312613      0.399897605    
  0.498753130      0.114713222      0.799742043      0.100151479      0.100369424      0.399819642    
  0.498753130      0.117206983      0.799615920      0.100263581      0.100434005      0.399731249    
  0.498753130      0.119700752      0.799473763      0.100389890      0.100506946      0.399631798    
  0.498753130      0.122194521      0.799314260      0.100531444      0.100588940      0.399520248    
  0.498753130      0.124688283      0.799136817      0.100689262      0.100680649      0.399396122    
  0.498753130      0.127182052      0.798940003      0.100864246      0.100782692      0.399258316    
  0.498753130      0.129675820      0.798722684      0.101057298      0.100895651      0.399106443    
  0.498753130      0.132169574      0.798484206      0.101269238      0.101020105      0.398939788    
  0.498753130      0.134663343      0.798223734      0.101500891      0.101156548      0.398757547    
  0.498753130      0.137157112      0.797940433      0.101752967      0.101305515      0.398559391    
  0.498753130      0.139650881      0.797633529      0.102026016      0.101467460      0.398344725    
  0.498753130      0.142144650      0.797302186      0.102320582      0.101642780      0.398113191    
  0.498753130      0.144638404      0.796946585      0.102636993      0.101831816      0.397864580    
  0.498753130      0.147132173      0.796565711      0.102975488      0.102034882      0.397598624    
  0.498753130      0.149625942      0.796159983      0.103336260      0.102252044      0.397315234    
  0.498753130      0.152119711      0.795729458      0.103719190      0.102483451      0.397014558    
  0.498753130      0.154613465      0.795274079      0.104124084      0.102729142      0.396696597    
  0.498753130      0.157107234      0.794794500      0.104550652      0.102988996      0.396361798    
  0.498753130      0.159601003      0.794290960      0.104998291      0.103262827      0.396010429    
  0.498753130      0.162094772      0.793764472      0.105466470      0.103550434      0.395643085    
  0.498753130      0.164588541      0.793215930      0.105954312      0.103851430      0.395260334    
  0.498753130      0.167082295      0.792645812      0.106460892      0.104165353      0.394862890    
  0.498753130      0.169576064      0.792055786      0.106985174      0.104491785      0.394451678    
  0.498753130      0.172069833      0.791447222      0.107525907      0.104830116      0.394027561    
  0.498753130      0.174563602      0.790821373      0.108081885      0.105179690      0.393591404    
  0.498753130      0.177057356      0.790179253      0.108651809      0.105539903      0.393144310    
  0.498753130      0.179551125      0.789522886      0.109234199      0.105909996      0.392687440    
  0.498753130      0.182044894      0.788853765      0.109827712      0.106289260      0.392221719    
  0.498753130      0.184538662      0.788173139      0.110430866      0.106676944      0.391748220    
  0.498753130      0.187032431      0.787482798      0.111042209      0.107072346      0.391268164    
  0.498753130      0.189526185      0.786784351      0.111660421      0.107474603      0.390782475    
  0.498753130      0.192019954      0.786078811      0.112284005      0.107883148      0.390292168    
  0.498753130      0.194513723      0.785367966      0.112911694      0.108297244      0.389798373    
  0.498753130      0.197007492      0.784652948      0.113542244      0.108716235      0.389301836    
  0.498753130      0.199501246      0.783935070      0.114174455      0.109139442      0.388803542    
  0.498753130      0.201995015      0.783215702      0.114807159      0.109566398      0.388304293    
  0.498753130      0.204488784      0.782495558      0.115439400      0.109996505      0.387804717    
  0.498753130      0.206982553      0.781775773      0.116070263      0.110429272      0.387305558    
  0.498753130      0.209476322      0.781057060      0.116698816      0.110864237      0.386807382    
  0.498753130      0.211970076      0.780340254      0.117324360      0.111301072      0.386310756    
  0.498753130      0.214463845      0.779626012      0.117946208      0.111739404      0.385816097    
  0.498753130      0.216957614      0.778915107      0.118563764      0.112178944      0.385323852    
  0.498753130      0.219451383      0.778207839      0.119176514      0.112619460      0.384834349    
  0.498753130      0.221945152      0.777504861      0.119783923      0.113060705      0.384347856    
  0.498753130      0.224438906      0.776806355      0.120385684      0.113502480      0.383864671    
  0.498753130      0.226932675      0.776112378      0.120981455      0.113944650      0.383384973    
  0.498753130      0.229426444      0.775423825      0.121570908      0.114387140      0.382908911    
  0.498753130      0.231920213      0.774740219      0.122153856      0.114829771      0.382436603    
  0.498753130      0.234413967      0.774062037      0.122730039      0.115272544      0.381968170    
  0.498753130      0.236907735      0.773389101      0.123299368      0.115715399      0.381503731    
  0.498753130      0.239401504      0.772722065      0.123861678      0.116158277      0.381043255    
  0.498753130      0.241895273      0.772060633      0.124416776      0.116601124      0.380586863    
  0.498753130      0.244389042      0.771404862      0.124964632      0.117043950      0.380134523    
  0.498753130      0.246882796      0.770754755      0.125505105      0.117486700      0.379686326    
  0.498753130      0.249376565      0.770110428      0.126038149      0.117929466      0.379242212    
  0.498753130      0.251870334      0.769471943      0.126563698      0.118372090      0.378802270    
  0.498753130      0.254364103      0.768839240      0.127081633      0.118814625      0.378366441    
  0.498753130      0.256857872      0.768212378      0.127591953      0.119257033      0.377934873    
  0.498753130      0.259351641      0.767591596      0.128094554      0.119699240      0.377507389    
