  0.169576064      0.498753130      0.212729156     -0.724233568     -0.842217922      0.115488976    
  0.172069833      0.498753130      0.212698951     -0.724107385     -0.842236578      0.115466036    
  0.174563602      0.498753130      0.212666646     -0.723972201     -0.842258990      0.115441509    
  0.177057356      0.498753130      0.212631881     -0.723826706     -0.842285514      0.115415111    
  0.179551125      0.498753130      0.212594256     -0.723668993     -0.842316389      0.115386561    
  0.182044894      0.498753130      0.212553412     -0.723497570     -0.842351735      0.115355559    
  0.184538662      0.498753130      0.212508947     -0.723310947     -0.842391610      0.115321822    
  0.187032431      0.498753130      0.212460533     -0.723107696     -0.842436194      0.115285106    
  0.189526185      0.498753130      0.212407887     -0.722886443     -0.842485726      0.115245171    
  0.192019954      0.498753130      0.212350786     -0.722646236     -0.842540085      0.115201868    
  0.194513723      0.498753130      0.212289110     -0.722386539     -0.842599452      0.115155116    
  0.197007492      0.498753130      0.212222785     -0.722106874     -0.842663765      0.115104809    
  0.199501246      0.498753130      0.212151781     -0.721807182     -0.842733145      0.115050986    
  0.201995015      0.498753130      0.212076217     -0.721487761     -0.842807412      0.114993706    
  0.204488784      0.498753130      0.211996242     -0.721149445     -0.842886746      0.114933103    
  0.206982553      0.498753130      0.211912096     -0.720792651     -0.842971027      0.114869349    
  0.209476322      0.498753130      0.211824074     -0.720418692     -0.843060136      0.114802666    
  0.211970076      0.498753130      0.211732507     -0.720028818     -0.843154073      0.114733294    
  0.214463845      0.498753130      0.211637735     -0.719624579     -0.843252659      0.114661552    
  0.216957614      0.498753130      0.211540222     -0.719207346     -0.843355715      0.114587732    
  0.219451383      0.498753130      0.211440325     -0.718778908     -0.843463123      0.114512116    
  0.221945152      0.498753130      0.211338460     -0.718340695     -0.843574882      0.114435047    
  0.224438906      0.498753130      0.211235061     -0.717894197     -0.843690634      0.114356793    
  0.226932675      0.498753130      0.211130485     -0.717441142     -0.843810201      0.114277728    
  0.229426444      0.498753130      0.211025104     -0.716982841     -0.843933403      0.114198022    
  0.231920213      0.498753130      0.210919291     -0.716520727     -0.844060123      0.114118017    
  0.234413967      0.498753130      0.210813329     -0.716055870     -0.844190061      0.114037938    
  0.236907735      0.498753130      0.210707486     -0.715589345     -0.844323099      0.113957979    
  0.239401504      0.498753130      0.210602030     -0.715122342     -0.844458997      0.113878317    
  0.241895273      0.498753130      0.210497186     -0.714655519     -0.844597518      0.113799132    
  0.244389042      0.498753130      0.210393131     -0.714189351     -0.844738483      0.113720573    
